subID,sub,run,trial,direction,ResponseTime,MovementTime,ErrorAngle,AccelerationAngle,Accuracy,TimePeakVelocity,DistancePeakVelocity,PeakVelocity,PeakAcceleration,InitialDirectionAngle,Outlier,Keep,age,dist_sums,dist_std,dist_max,dist_means,path_lengths,angular_averages
VML_MEG_016,13,2,18,-1,0.239,1.184,-42.178,-51.21,1,0.417,5.3849,58.301,519.53,-42.1530320834486,0,1,13,1225.25083638197,3.03343509363033,9.89447527576445,4.08416945460657,22.3126812877254,99.2412085900767
VML_MEG_016,13,2,19,-1,0.208,1.269,-26.707,-30.971,1,0.423,4.2355,38.205,298.36,-26.6045962008721,0,1,13,804.982048143677,1.38568612752772,4.50571996388921,2.68327349381226,17.4923192342431,41.5153876849158
VML_MEG_016,13,2,20,-1,0.399,0.989,5.6706,-4.0142,1,0.537,6.2551,70.167,807.67,5.72818830489728,0,1,13,1550.7319946728,3.2433819272586,9.27261927445819,5.16910664890934,20.2645962305614,27.288912487494
VML_MEG_016,13,2,21,-1,0.272,1.129,-24.176,-25.543,1,0.466,6.5312,65.87,534.35,-24.2929672208085,0,1,13,1400.40330979843,3.24891132002213,9.75905400670576,4.66801103266142,17.7067886228403,-43.9254035677311
VML_MEG_016,13,2,22,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,2,23,1,0.318,1.19,-37.029,-1.125,1,0.489,7.9224,77.034,647.61,82.590409213845,0,1,13,2667.4953140848,4.85295748789904,14.8879018415675,8.89165104694935,40.901509115199,25.806075452727
VML_MEG_016,13,2,24,-1,0.31,1.068,-8.1718,-19.406,1,0.427,5.3252,63.892,4344.7,-8.11510905863332,0,1,13,1471.47787664281,2.9878123848985,9.11234879455693,4.90492625547605,17.6166249360606,28.5844586399611
VML_MEG_016,13,2,25,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,2,26,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,2,27,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,2,28,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,2,29,-1,0.263,1.112,18.871,20.622,1,0.722,10.243,41.588,258.48,18.8766864635922,0,1,13,994.178670002839,2.49386235705223,7.54947933863441,3.31392890000946,17.7264167585247,-23.7167778313221
VML_MEG_016,13,2,30,-1,0.321,1.109,9.8219,-3.0586,1,0.511,6.5093,60.451,468.37,9.80933074907342,0,1,13,1195.3633661378,2.85058824522473,7.79378879077433,3.98454455379266,19.813090152428,10.1090127245248
VML_MEG_016,13,3,1,1,0.245,1.253,34.594,38.453,1,0.348,6.3819,85.574,7064.6,34.665039380602,0,1,13,1966.66897577572,3.7043472659306,11.6872938451808,6.55556325258575,25.476176180287,-15.937564870404
VML_MEG_016,13,3,2,-1,0.28,1.177,15.269,3.9622,1,0.381,4.5956,61.226,2730.2,15.25226904792,0,1,13,1231.78588928452,2.30682670168591,6.82184382180841,4.10595296428174,18.2930281709371,40.8641352220796
VML_MEG_016,13,3,3,-1,0.263,1.202,6.095,2.9476,1,0.376,5.7959,70.063,2073.2,6.05922811922978,0,1,13,1533.71751979445,3.08294080146079,9.76604245773474,5.11239173264818,16.3853397212521,-10.5827728776095
VML_MEG_016,13,3,4,1,0.27,1.123,31.92,30.754,1,0.367,4.2806,56.838,8428.6,31.9026780609201,0,1,13,1557.63461894143,2.76810765545233,8.85900932127047,5.19211539647144,20.0611859967713,1.41940244901244
VML_MEG_016,13,3,5,-1,0.231,1.016,9.1666,10.244,1,0.464,5.9803,47.069,300.69,9.28157443926666,0,1,13,1057.46631127238,2.60542084229117,7.41899874988404,3.52488770424127,16.0995393309105,-11.8557000848354
VML_MEG_016,13,3,6,-1,0.316,1.165,19.4,18.854,1,0.435,3.5511,40.579,3953.8,19.328119109701,0,1,13,1021.05980215121,1.89596082024252,6.46275137067721,3.40353267383736,14.1564034869922,-9.75849495472042
VML_MEG_016,13,3,7,1,0.247,1.046,32.577,31.936,1,0.374,10.085,119.05,1583.2,32.6745070712294,0,1,13,2690.63573964918,6.64922419270342,19.4167215341308,8.96878579883061,36.8525486693145,-31.3918814042575
VML_MEG_016,13,3,8,-1,0.483,0.994,7.2542,4.9053,1,0.601,2.9543,32.003,540.46,7.11902966526674,0,1,13,811.713527893191,1.33901030081499,4.29463728038064,2.70571175964397,14.3133485808519,-45.3262761535452
VML_MEG_016,13,3,9,1,0.227,1.07,23.553,29.355,1,0.391,5.4723,66.897,623.85,23.5532257005456,0,1,13,1337.71734562463,2.95567880831396,8.77847319518314,4.45905781874878,17.1769685346907,-0.354358479177577
VML_MEG_016,13,3,10,-1,0.25,1.04,18.407,20.901,1,0.433,5.4612,59.027,519.91,18.403775303646,0,1,13,1027.7812014199,2.21129693857957,6.50637618411897,3.42593733806632,16.2858974826912,-39.2039081546267
VML_MEG_016,13,3,11,1,0.362,1.108,24.962,24.184,1,0.48,7.156,95.348,1490,24.9205564353172,0,1,13,1722.40305846336,4.18115173698017,11.8945541062279,5.74134352821118,24.6736493010379,-58.8755453235625
VML_MEG_016,13,3,12,1,0.265,1.184,22.065,25.027,1,0.426,4.12,52.215,493.17,22.0955457316573,0,1,13,1171.34271830054,2.30020777974223,6.39249925226045,3.90447572766848,16.0733068668703,-33.8667338398255
VML_MEG_016,13,3,13,-1,0.326,1.081,13.427,24.903,1,0.492,5.6499,63.113,536.07,13.2926764429765,0,1,13,1194.07255279441,2.52662693593216,7.78619849906438,3.98024184264804,12.8706906676638,2.66049796677811
VML_MEG_016,13,3,14,-1,0.261,1.238,13.195,5.8807,1,0.4,9.3512,102.04,1485.5,13.3701564068752,0,1,13,2128.69699711664,5.12415354190398,16.0397434022031,7.09565665705547,28.3795150066684,-9.21695894549569
VML_MEG_016,13,3,15,1,0.348,1.133,24.732,23.117,1,0.458,3.5262,43.24,1052.7,24.6857126709547,0,1,13,1336.85545774887,2.4047305075709,7.30720461651137,4.45618485916288,20.0688386499763,-11.0800454590448
VML_MEG_016,13,3,16,-1,0.345,0.967,6.9145,6.8543,1,0.516,5.8487,51.399,565.86,6.88708161661017,0,1,13,923.244832389361,2.11723290376885,6.00332859530493,3.0774827746312,14.6831864061285,-33.2853704303788
VML_MEG_016,13,3,17,-1,0.256,1.154,-13.292,-25.498,1,0.384,3.8338,42.906,2368.4,-13.3878974351823,0,1,13,640.281453942459,1.30645474852609,3.94660792446192,2.13427151314153,12.8638706184542,-27.1738318596139
VML_MEG_016,13,3,18,1,0.256,1.026,57.85,72.92,1,0.463,6.3758,72.46,644.5,58.0277386969516,0,1,13,1703.55724002185,4.47762258472171,13.0685095139502,5.67852413340616,29.7709946389701,44.6795311534421
VML_MEG_016,13,3,19,-1,0.287,0.962,7.2354,-3.2794,1,0.406,5.3949,62.038,1049.8,7.17492517472111,0,1,13,1239.99455004758,2.5273854090597,7.68821774734933,4.13331516682525,13.1624352942721,-8.90013916618896
VML_MEG_016,13,3,20,-1,0.296,1.156,-5.0365,-16.447,1,0.427,4.7577,55.329,716.65,-5.04320427121341,0,1,13,285.259065831617,0.45688975323362,1.52192869536479,0.950863552772056,11.4129911315567,-0.76546925608679
VML_MEG_016,13,3,21,1,0.36,1.107,32.833,43.005,1,0.482,5.1842,63.331,1366,32.8683658456298,0,1,13,1492.19629041129,3.07194391362756,9.55139187143387,4.97398763470429,17.9709218544209,9.08859503760905
VML_MEG_016,13,3,22,1,0.162,1.292,40.398,45.878,1,0.386,6.5738,80.765,840.21,40.2987890622626,0,1,13,1537.07634143226,3.53950280160824,10.8438482530163,5.12358780477421,22.0382594177622,18.5819072207168
VML_MEG_016,13,3,23,1,0.282,0.694,12.71,19.902,1,0.411,5.53,66.68,1069.7,12.7163247703827,0,1,13,1051.67178756743,2.25322583729769,6.74545976169962,3.50557262522476,13.4886286621182,-32.1479113874687
VML_MEG_016,13,3,24,1,0.364,0.958,13.784,13.555,1,0.442,3.1509,50.995,4650.5,13.7154100859093,0,1,13,1038.80584535891,1.74338551110077,5.54248306241011,3.46268615119637,12.6052653121431,-19.1775137062972
VML_MEG_016,13,3,25,-1,0.242,1.228,-0.082578,-6.579,1,0.445,4.0954,36.427,297.12,-0.0735337800451248,0,1,13,647.21991457199,1.42353924360347,4.08145697866626,2.15739971523997,13.2506193936012,41.3910405352223
VML_MEG_016,13,3,26,-1,0.287,1.122,12.328,25.473,1,0.458,3.8747,38.776,336.79,12.3396249547922,0,1,13,587.177887505114,1.23960735640106,3.81498090507125,1.95725962501705,11.39157946846,-14.0743258089731
VML_MEG_016,13,3,27,-1,0.215,1.245,5.4998,8.6574,1,0.419,5.5582,59.158,523.3,5.54510527306297,0,1,13,347.621905656106,0.825397528756158,2.4838993114652,1.15873968552035,11.3269630841207,11.5710354248674
VML_MEG_016,13,3,28,1,0.245,1.232,27.751,17.581,1,0.361,5.1396,61.83,931.49,27.7527020505242,0,1,13,1430.0953202922,2.84815924721558,8.39743243640722,4.766984400974,16.6663179472491,0.705508228566728
VML_MEG_016,13,3,29,1,0.411,1.069,31.34,35.516,1,0.537,3.8757,49.383,693.87,31.3396507186819,0,1,13,1068.0080619223,1.86935851356591,5.58565065952965,3.56002687307434,15.4235459057987,14.455739171185
VML_MEG_016,13,3,30,1,0.186,1.1,28.501,25.749,1,0.297,3.4523,44.082,1160.5,28.5515926544602,0,1,13,1150.05997722359,2.23757751964914,6.85565596043877,3.83353325741197,13.9816685397644,-17.3587785221623
VML_MEG_016,13,4,1,-1,0.382,1.091,-16.966,-12.59,1,0.464,3.334,50.582,4071.4,-16.9758281319971,0,1,13,1052.04616098334,1.85703136409455,5.74254143047741,3.50682053661112,12.9804243956598,-56.1458116040198
VML_MEG_016,13,4,2,-1,0.251,1.229,-26.623,-12.135,1,0.407,3.5322,38.422,397.46,-26.618258888547,0,1,13,1084.61910679473,2.20563415137711,6.78229741559606,3.61539702264911,14.4344177590413,-46.8108672288132
VML_MEG_016,13,4,3,1,0.229,1.191,-22.157,-25.047,1,0.425,4.0778,39.693,345.39,-22.2345516819436,0,1,13,736.703891664824,1.50891498163384,4.623088574394,2.45567963888275,13.6862018673373,-35.8629339610186
VML_MEG_016,13,4,4,-1,0.238,1.23,-37.899,-33.352,1,0.4,5.3242,55.19,521.98,-37.8993012128132,0,1,13,1378.52564545597,3.02343480252051,8.67297017115418,4.59508548485324,20.9650316966132,-47.598893754465
VML_MEG_016,13,4,5,-1,0.303,1.145,-29.164,-28.545,1,0.465,6.0776,64.625,594.51,-29.2516423425759,0,1,13,1435.52726367633,3.25468246292524,10.0004524339784,4.78509087892111,18.9374067036538,-62.6708488219234
VML_MEG_016,13,4,6,-1,0.174,1.29,-47.572,-50.407,1,0.473,4.2032,36.275,295.47,-47.6260013430406,0,1,13,665.148070353242,1.28201232818209,4.15948410227382,2.21716023451081,15.2530477755182,-45.5517494578966
VML_MEG_016,13,4,7,-1,0.318,1.167,-39.598,-32.144,1,0.483,5.1173,51.549,446.76,-39.6153270377523,0,1,13,1480.60853449919,3.23186947851845,9.433340510782,4.93536178166396,22.2182049392745,-18.0301461425018
VML_MEG_016,13,4,8,-1,0.215,1.233,-40.278,-46.055,1,0.399,4.6024,49.934,410.55,-40.2904430760648,0,1,13,1007.47594911816,2.15563614132981,6.44012223102522,3.35825316372721,16.492434151769,-46.1962799786203
VML_MEG_016,13,4,9,1,0.251,1.219,-17.292,-16.338,1,0.363,4.7899,65.372,3245.1,-17.2377532209379,0,1,13,1561.54824757001,3.48766394982945,10.5503829261436,5.20516082523338,22.3557220809298,-16.94115841888
VML_MEG_016,13,4,10,1,0.195,1.119,3.4135,-6.1078,1,0.297,3.152,37.027,669.82,3.4470523902807,0,1,13,949.853666148177,1.64655334567472,5.27868998760857,3.16617888716059,12.3943452248233,110.124740925531
VML_MEG_016,13,4,11,-1,0.222,1.258,-24.259,-44.544,1,0.399,5.008,47.425,416.83,-24.286524325247,0,1,13,982.876396081233,2.08236201232698,6.10700464203582,3.27625465360411,13.3331448063902,-55.5892838057649
VML_MEG_016,13,4,12,1,0.233,0.999,-11.997,-6.6882,1,0.333,4.5002,59.917,2703.6,-12.0073830924635,0,1,13,1077.77983569388,2.12357094309109,6.48680877131629,3.59259945231294,13.3110171242749,-52.1075190612121
VML_MEG_016,13,4,13,1,0.147,1.075,1.1108,7.1304,1,0.326,4.9627,57.113,505.9,1.14999516114518,0,1,13,973.607310217016,2.15426691468413,6.52926462710179,3.24535770072339,12.1766439856425,-13.8867272784762
VML_MEG_016,13,4,14,1,0.173,1.187,-6.3738,-5.4006,1,0.363,5.8421,64.777,612.24,-6.22605868490534,0,1,13,1159.62420163648,2.56917280029409,7.64217797030887,3.86541400545495,14.0877400719846,-30.6583083841077
VML_MEG_016,13,4,15,1,0.295,1.194,-25.873,-22.809,1,0.446,4.1884,50.812,519.08,-25.8118819753177,0,1,13,1040.71864218714,2.03732564606124,6.42684474872007,3.46906214062379,12.8097629140978,-21.5017355513057
VML_MEG_016,13,4,16,-1,0.433,0.954,-7.9045,-9.0558,1,0.623,5.3567,57.504,465.4,-7.91107485985385,0,1,13,1051.57210244245,2.46110559697619,6.96822068309928,3.50524034147484,14.4263012405192,-43.5616164006274
VML_MEG_016,13,4,17,1,0.189,1.308,-24.43,-29.332,1,0.337,3.7732,38.422,1322.5,-24.4884517566691,0,1,13,777.485776788045,1.51996876693086,4.48197343710195,2.59161925596015,12.9212712647598,-70.3059241744628
VML_MEG_016,13,4,18,-1,0.341,1.125,-30.997,-30.582,1,0.475,7.4664,82.845,2888.9,-31.0201443442461,0,1,13,1930.12978530728,4.6178682653619,13.6059936867375,6.43376595102426,27.2055142522765,-19.0559478622774
VML_MEG_016,13,4,19,-1,0.205,1.281,-20.325,-45.871,1,0.528,7.5698,32.493,339.89,-20.2141387740938,0,1,13,1067.82935145945,2.35267442306391,7.10358046999135,3.55943117153149,17.2077515783133,-34.6195354876624
VML_MEG_016,13,4,20,-1,0.178,1.225,-17.183,-19.588,1,0.379,4.1971,46.898,387.36,-17.1887261686222,0,1,13,629.836786552229,1.38404019748704,4.16061974354809,2.0994559551741,13.4012609464704,-34.7577508932545
VML_MEG_016,13,4,21,1,0.134,1.243,-2.8492,-1.1305,1,0.323,5.9089,59.378,487.6,-2.91021300021215,0,1,13,1175.64626709871,2.64125965879986,7.67718215650998,3.91882089032902,13.5211136645842,-56.9494910917174
VML_MEG_016,13,4,22,-1,0.212,1.133,-7.5876,-5.3214,1,0.392,4.827,52.37,465.02,-7.62211394362294,0,1,13,1097.1267292233,2.50988302687338,7.52503795171561,3.657089097411,13.7875426256663,-36.256293687872
VML_MEG_016,13,4,23,1,0.062,1.297,-12.883,3.0609,1,0.435,8.4081,37.27,350.6,-12.871505348947,0,1,13,683.823837604441,1.80300854100366,5.01588521899413,2.2794127920148,15.6944775677054,-46.1131782139211
VML_MEG_016,13,4,24,1,0.09,0.917,-1.8139,0.1702,1,0.336,5.7431,66.106,657.97,-1.78274520168993,0,1,13,857.78578053985,2.011502968717,6.03699594518853,2.85928593513283,13.5514417070851,-21.6570955095504
VML_MEG_016,13,4,25,-1,0.178,1.258,-19.978,-20.297,1,0.37,5.1552,52.106,463.8,-19.8561047268433,0,1,13,1114.5615142907,2.50829471712825,7.37178160581531,3.71520504763566,14.3446255026643,-2.02419566863577
VML_MEG_016,13,4,26,1,0.197,1.224,-5.5423,-12.662,1,0.633,6.3559,29.764,111.95,-5.54769709400436,0,1,13,404.086003099034,0.748839052718938,2.65449482191922,1.34695334366345,12.0684071695745,-32.2400612471842
VML_MEG_016,13,4,27,-1,0.157,0.562,-4.5306,-5.3543,1,0.648,9.7322,43.771,241.66,-4.52123469740725,0,1,13,551.027835767204,0.73481412257578,2.57630861762128,1.83675945255735,11.6094126735071,-3.06069548382677
VML_MEG_016,13,4,28,1,0.5,0.97,-9.1992,-10.983,1,0.606,3.2616,46,2689.6,-9.19622556934343,0,1,13,807.892956792895,1.40910720871189,4.59510054635149,2.69297652264298,11.6166456514071,-55.4861806048546
VML_MEG_016,13,4,29,1,0.373,0.872,-5.6126,-10.391,1,0.555,4.0226,46.192,446.92,-5.6539752635906,0,1,13,642.05410168517,1.30917898415319,3.88660912672747,2.14018033895057,11.0001738311474,45.3357812101835
VML_MEG_016,13,4,30,1,0.196,1.008,-5.3508,-10.756,1,0.311,5.3491,69.411,964.15,-5.31770064498185,0,1,13,1507.39703006613,3.17956961599618,9.5628273226349,5.02465676688711,16.3495775823181,-18.8611786893229
VML_MEG_016,13,5,1,1,0.186,1.163,22.16,24.917,1,0.297,5.7974,79.291,1197.7,22.3037996167256,0,1,13,1718.04281538512,3.62722940902885,10.8892326923713,5.72680938461705,21.2236839187577,-11.946913233637
VML_MEG_016,13,5,2,-1,0.299,1.175,33.974,32.409,1,0.431,5.4442,61.259,776.16,34.1010818032259,0,1,13,1575.60595011403,3.49398912629367,10.4164219972761,5.25201983371344,24.0780158256415,20.0012827910946
VML_MEG_016,13,5,3,-1,0.263,1.213,29.788,24.114,1,0.387,5.3714,61.635,1756.8,29.7706313500182,0,1,13,1464.069327111,2.94878471927076,8.78478634701898,4.88023109037,18.7491900084353,-11.0104550214458
VML_MEG_016,13,5,4,-1,0.231,1.119,26.51,-143.01,1,0.42,4.2409,38.286,334.64,26.5678334019131,0,1,13,676.010739118729,1.40497858390049,4.38372662241157,2.25336913039576,13.9179342545737,12.7855528849355
VML_MEG_016,13,5,5,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,13,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_016,13,5,6,-1,0.241,0.764,6.552,12.691,1,0.386,5.9594,65.852,719.69,6.56423725812357,0,1,13,1127.52169699105,2.47475357338573,7.47039248184587,3.75840565663683,13.2571351534683,-16.3322585842436
VML_MEG_016,13,5,7,-1,0.293,1.193,15.731,-149.77,1,0.409,3.4751,39.246,628.38,15.6792850810463,0,1,13,884.855725318763,1.72891135374505,5.10501500742269,2.94951908439588,13.0314813718026,-15.2390820665509
VML_MEG_016,13,5,8,1,0.177,1.279,38.587,43.363,1,0.328,4.8284,61.266,564.04,38.557655567232,0,1,13,1367.0354883033,2.84360134454519,7.92642099632264,4.556784961011,20.7381824371012,49.8669272829701
VML_MEG_016,13,5,9,1,0.173,1.309,27.431,25.712,1,0.331,5.1504,46.718,1210.1,27.4400778486419,0,1,13,1260.04638699007,2.6738520804758,8.62632146626408,4.20015462330024,16.8089812092777,-36.1679954349955
VML_MEG_016,13,5,10,1,0.212,1.215,37.141,27.379,1,0.318,3.33,43.513,749.88,37.1720534580488,0,1,13,1318.56205085223,2.75553095664535,8.3707659457763,4.39520683617411,17.9448426675194,-85.4028279567413
VML_MEG_016,13,5,11,1,0.212,1.121,35.572,45.292,1,0.392,4.4242,47.355,407.34,35.5744095181132,0,1,13,1095.89088179955,2.23723714683258,6.70080634474078,3.65296960599851,15.9960474536718,18.433442929717
VML_MEG_016,13,5,12,-1,0.145,1.18,33.054,31.752,1,0.439,5.7391,57.791,499.72,32.987306893974,0,1,13,1195.11382897104,3.1309501211291,9.43367195144155,3.98371276323681,21.5011264025473,39.1197384825481
VML_MEG_016,13,5,13,1,0.645,0.848,27.824,33.007,1,0.779,4.6842,57.419,602.33,27.79158178238,0,1,13,1263.2346564801,2.67092748631595,7.99206150411069,4.21078218826699,18.1238800951227,68.0866431490241
VML_MEG_016,13,5,14,1,0.58,0.89,35.052,26.098,1,0.768,4.9529,44.338,487.15,35.0987887116937,0,1,13,1167.82907500842,2.52029864334259,7.36894426827973,3.89276358336141,19.1388969410053,-57.1998331900732
VML_MEG_016,13,5,15,1,0.386,1.094,22.92,14.575,1,0.482,4.2798,61.694,1113.1,22.7554499812753,0,1,13,1277.70988681446,2.44936607535544,7.39363899906387,4.25903295604821,15.2743134548337,-27.2869751880977
VML_MEG_016,13,5,16,-1,0.199,1.103,22.618,-149.92,1,0.398,3.8705,34.823,302.55,22.5642701230228,0,1,13,781.901541391849,1.59125699005462,4.72457931031052,2.60633847130616,12.819947760879,10.4430091323897
VML_MEG_016,13,5,17,-1,0.21,1.248,24.832,-122.84,1,0.726,7.3387,31.309,200.41,24.8264157586969,0,1,13,819.154962513055,1.38851635454114,4.79647208989116,2.73051654171018,16.3722264775284,65.7939410445813
VML_MEG_016,13,5,18,-1,0.174,0.799,29.318,-146.51,1,0.347,4.8932,55.476,506.64,29.3204039569189,0,1,13,1031.63663444989,2.23763771825512,6.47093339875055,3.43878878149964,16.9206847785735,23.2907574833135
VML_MEG_016,13,5,19,-1,0.372,1.112,6.1498,3.2217,1,0.485,2.234,27.088,1290.3,6.09134398929933,0,1,13,773.065809928998,1.32603762035989,4.08258876820619,2.57688603309666,12.2429336286406,-13.6643591350643
VML_MEG_016,13,5,20,-1,0.256,0.862,32.549,50.673,1,0.398,5.3379,55.098,776.03,32.5996985228778,0,1,13,1114.06132144045,2.3364287833611,7.02421946095323,3.71353773813482,15.3977843617597,53.8049539789064
VML_MEG_016,13,5,21,1,0.24,1.229,41.046,33.439,1,0.341,4.1575,55.949,1256.3,40.9060502323612,0,1,13,1458.44593921735,2.87933224055406,8.61331692858091,4.86148646405785,20.5083040889002,14.0719919043071
VML_MEG_016,13,5,22,1,0.223,1.091,28.923,23.682,1,0.407,4.0952,46.774,479.91,29.0484834901265,0,1,13,994.02611146936,2.1689039921128,6.32662943198364,3.31342037156453,15.1197973834929,-29.7696455271736
VML_MEG_016,13,5,23,-1,0.107,0.891,3.6623,-13.018,1,0.425,3.3525,24.466,170.3,3.730206946894,0,1,13,414.248159564172,0.620199300195895,2.20330597992221,1.38082719854724,12.8790711867101,-13.8369294398596
VML_MEG_016,13,5,24,-1,0.259,1.242,18.106,27.825,1,0.412,4.3017,38.41,723.21,18.0849027193441,0,1,13,924.912640777009,1.60715240458684,5.43200463871532,3.08304213592336,13.3484302122775,-30.3698832063162
VML_MEG_016,13,5,25,-1,0.591,0.893,39.053,43.561,1,0.735,3.5831,44.777,424.67,39.0618726398325,0,1,13,854.8805320799,1.62755692134467,4.77560847590289,2.84960177359967,14.0505343521603,53.674406048181
VML_MEG_016,13,5,26,1,0.235,1.032,23.181,23.426,1,0.347,3.7158,43.221,2910.2,23.1823015486292,0,1,13,1001.62611827057,1.86269653395371,5.78055562234947,3.33875372756858,14.7512813211292,-35.3367901362282
VML_MEG_016,13,5,27,1,0.309,1.104,23.985,25.139,1,0.429,5.23,65.318,969.12,24.1764449841692,0,1,13,1425.42270053523,2.88581506319752,8.90728084388973,4.75140900178409,15.5104476841879,-29.5107026582298
VML_MEG_016,13,5,28,1,0.161,1.345,31.866,38.533,1,0.341,5.02,57.391,511.4,31.8707408899964,0,1,13,1128.87380276488,2.28029608016747,7.58709341782357,3.76291267588292,15.8129495953117,-2.48168787946994
VML_MEG_016,13,5,29,1,0.276,1.12,15.674,24.166,1,0.435,6.1203,70.172,1428.8,15.6848812255254,0,1,13,1316.49666465267,2.88848023271857,8.35605199708444,4.38832221550889,17.7422574948743,-49.9977289314957
VML_MEG_016,13,5,30,-1,0.207,0.635,17.645,-16.462,1,0.458,5.4591,39.009,502.28,17.6386516916641,0,1,13,669.167294504547,1.44883339110427,4.42921405647819,2.23055764834849,16.6052153877268,-38.9361363534429
VML_MEG_018,14,1,1,-1,0.314,1.119,-17.273,-11.507,1,0.416,1.987,24.993,488.1,-17.3912430972463,0,1,14,422.659607095625,0.701096020733777,2.34188851019275,1.40886535698542,11.6430379556056,-0.799372427707475
VML_MEG_018,14,1,2,1,0.206,1.109,-21.082,-28.196,1,0.335,4.9084,58.758,1951.2,-21.0880726844216,0,1,14,1323.68731762776,2.5723164923802,7.69382155371945,4.41229105875919,15.4130458458476,-26.0900276388594
VML_MEG_018,14,1,3,1,0.242,1.064,-14.42,-19.516,1,0.373,4.4318,54.787,985.86,-14.4106396029984,0,1,14,1133.3514730229,2.13077495437293,6.43436233324747,3.77783824340967,12.9571944276382,-35.5346839540038
VML_MEG_018,14,1,4,1,0.229,1.076,0.53487,0.15955,1,0.382,4.0373,48.127,441.57,0.537448617800074,0,1,14,553.812693503035,1.20266366041387,3.49884393706579,1.84604231167678,11.7772701135093,-100.391116426302
VML_MEG_018,14,1,5,1,0.261,1.11,-2.091,-6.1343,1,0.408,5.1297,54.187,579.67,-2.12666484302973,0,1,14,1299.36447356227,2.65966108899042,7.77703477585624,4.33121491187423,14.1171953947281,-44.232158465062
VML_MEG_018,14,1,6,-1,0.265,1.195,-4.9124,-20.873,1,0.468,4.2001,37.915,261.67,-4.86367853991386,0,1,14,860.330854925852,1.74192856048724,4.96583629324679,2.86776951641951,11.2234891707553,-61.737647424108
VML_MEG_018,14,1,7,-1,0.189,0.901,-10.788,-11.539,1,0.409,4.9988,49.968,457.96,-10.7904047846475,0,1,14,826.485731702106,1.83733850379267,5.35805243311573,2.75495243900702,12.4813826912542,-35.5206751941353
VML_MEG_018,14,1,8,-1,0.216,1.274,-1.3122,-10.396,1,0.41,3.9001,38.249,284.76,-1.21326705171695,0,1,14,873.733117997668,1.76730867635083,4.99857167863476,2.91244372665889,11.5068433798707,-117.965484753309
VML_MEG_018,14,1,9,1,0.247,1.036,-1.269,-11.846,1,0.385,4.3443,49.769,542.06,-1.21011319970677,0,1,14,946.447947603335,1.84963885951114,5.67075268466767,3.15482649201112,11.5284963889975,-6.04003779192834
VML_MEG_018,14,1,10,-1,0.245,0.917,1.2905,-14.108,1,0.399,4.2045,47.331,437.09,1.30756026013605,0,1,14,487.657452394193,1.13502118153566,3.37402418971276,1.62552484131398,11.552116110037,-12.1611566637223
VML_MEG_018,14,2,1,-1,0.266,1.243,45.486,43.757,1,0.394,3.3635,39.594,1299,45.5046528826915,0,1,14,1328.00994356028,2.29657607492465,6.9840216953441,4.4266998118676,19.6442299540489,19.790116043222
VML_MEG_018,14,2,2,-1,0.21,1.291,41.144,44.281,1,0.375,4.0856,44.872,397.37,41.1453565304335,0,1,14,1120.84087618264,1.9897069115403,6.40241144984919,3.73613625394214,18.3577082500449,54.347305995648
VML_MEG_018,14,2,3,1,0.148,1.342,51.033,52.239,1,0.369,5.2254,57.528,623.53,50.8437116104853,0,1,14,1636.83442275852,3.22579213005142,9.3176179580826,5.45611474252841,24.7941165205965,32.8004909576617
VML_MEG_018,14,2,4,1,0.168,1.298,43.881,51.573,1,0.346,4.4725,47.069,416.37,43.8812906449431,0,1,14,1322.36685677623,2.67371705676563,7.81053789902688,4.40788952258744,18.9241642441094,36.6512685778965
VML_MEG_018,14,2,5,1,0.146,1.356,29.428,51.697,1,0.479,5.3638,27.442,153,29.5211994163807,0,1,14,571.392104280447,0.910753605685306,3.09998418254842,1.90464034760149,13.5261319655101,55.7370244594906
VML_MEG_018,14,2,6,-1,0.25,1.229,19.101,8.6951,1,0.363,2.9181,37.244,1043,19.1583627868643,0,1,14,774.227347078988,1.21879976186922,4.20887939936305,2.58075782359663,13.8747841357311,-11.991938531827
VML_MEG_018,14,2,7,-1,0.225,1.254,18.149,9.4127,1,0.329,3.0369,37.897,6623.9,18.1512831939378,0,1,14,1035.38594661867,1.60763845441265,5.19172301953351,3.45128648872891,15.1159398048965,-0.957168653748856
